student_id,subject_id,grade
443416,2SEOE,37.0
443416,2UIXD,24.0
443416,2MCSA,68.0
443416,2ENGL,55.0
402196,2AWSP,51.0
402196,2BABA,82.0
402196,2DTTL,60.0
402196,2PMGT,70.0
402196,2COOR,42.0
402196,2DSTM,82.0
402196,2DVST,75.0
402196,2JAVA,38.0
402196,2CCPP,76.0
402196,2PHPD,77.0
402196,2SEOE,78.0
402196,2UIXD,44.0
402196,2MCSA,58.0
402196,2ENGL,66.0
847796,2AWSP,46.0
847796,2BABA,55.0
847796,2DTTL,64.0
847796,2PMGT,52.0
847796,2COOR,62.0
847796,2DSTM,35.0
847796,2DVST,75.0
847796,2JAVA,46.0
847796,2CCPP,57.0
847796,2PHPD,79.0
847796,2SEOE,55.0
847796,2UIXD,61.0
847796,2MCSA,53.0
847796,2ENGL,49.0
280838,2AWSP,60.0
280838,2BABA,56.0
280838,2DTTL,66.0
280838,2PMGT,60.0
280838,2COOR,75.0
280838,2DSTM,41.0
280838,2DVST,31.0
280838,2JAVA,53.0
280838,2CCPP,51.0
280838,2PHPD,43.0
280838,2SEOE,44.0
280838,2UIXD,76.0
280838,2MCSA,25.0
280838,2ENGL,73.0
111987,2AWSP,48.0
111987,2BABA,72.0
111987,2DTTL,64.0
111987,2PMGT,52.0
111987,2COOR,47.0
111987,2DSTM,50.0
111987,2DVST,61.0
111987,2JAVA,68.0
111987,2CCPP,40.0
111987,2PHPD,50.0
111987,2SEOE,67.0
111987,2UIXD,48.0
111987,2MCSA,53.0
111987,2ENGL,42.0
475022,2AWSP,55.0
475022,2BABA,83.0
475022,2DTTL,65.0
475022,2PMGT,65.0
475022,2COOR,43.0
475022,2DSTM,62.0
475022,2DVST,65.0
475022,2JAVA,83.0
475022,2CCPP,62.0
475022,2PHPD,44.0
475022,2SEOE,49.0
475022,2UIXD,58.0
475022,2MCSA,48.0
475022,2ENGL,72.0
354117,2AWSP,59.0
354117,2BABA,77.0
354117,2DTTL,76.0
354117,2PMGT,56.0
354117,2COOR,54.0
354117,2DSTM,80.0
354117,2DVST,83.0
354117,2JAVA,65.0
354117,2CCPP,72.0
354117,2PHPD,59.0
354117,2SEOE,54.0
354117,2UIXD,69.0
354117,2MCSA,50.0
354117,2ENGL,82.0
801056,2AWSP,77.0
801056,2BABA,42.0
801056,2DTTL,32.0
801056,2PMGT,44.0
801056,2COOR,72.0
801056,2DSTM,43.0
801056,2DVST,56.0
801056,2JAVA,49.0
801056,2CCPP,57.0
801056,2PHPD,61.0
801056,2SEOE,60.0
801056,2UIXD,55.0
801056,2MCSA,58.0
801056,2ENGL,60.0
829477,2AWSP,100.0
829477,2BABA,55.0
829477,2DTTL,78.0
829477,2PMGT,54.0
829477,2COOR,49.0
829477,2DSTM,56.0
829477,2DVST,72.0
829477,2JAVA,58.0
829477,2CCPP,50.0
829477,2PHPD,58.0
829477,2SEOE,35.0
829477,2UIXD,78.0
829477,2MCSA,61.0
829477,2ENGL,33.0
119458,2AWSP,50.0
119458,2BABA,59.0
119458,2DTTL,81.0
119458,2PMGT,61.0
119458,2COOR,59.0
119458,2DSTM,66.0
119458,2DVST,27.0
119458,2JAVA,72.0
119458,2CCPP,85.0
119458,2PHPD,58.0
119458,2SEOE,73.0
119458,2UIXD,49.0
119458,2MCSA,54.0
119458,2ENGL,63.0
220221,2AWSP,67.0
220221,2BABA,58.0
220221,2DTTL,56.0
220221,2PMGT,79.0
220221,2COOR,66.0
220221,2DSTM,63.0
220221,2DVST,69.0
220221,2JAVA,56.0
220221,2CCPP,37.0
220221,2PHPD,47.0
220221,2SEOE,69.0
220221,2UIXD,52.0
220221,2MCSA,67.0
220221,2ENGL,33.0
667290,2AWSP,58.0
667290,2BABA,50.0
667290,2DTTL,38.0
667290,2PMGT,86.0
667290,2COOR,53.0
667290,2DSTM,82.0
667290,2DVST,49.0
667290,2JAVA,37.0
667290,2CCPP,68.0
667290,2PHPD,52.0
667290,2SEOE,60.0
667290,2UIXD,73.0
667290,2MCSA,45.0
667290,2ENGL,51.0
230902,2AWSP,84.0
230902,2BABA,47.0
230902,2DTTL,52.0
230902,2PMGT,47.0
230902,2COOR,45.0
230902,2DSTM,70.0
230902,2DVST,37.0
230902,2JAVA,73.0
230902,2CCPP,59.0
230902,2PHPD,70.0
230902,2SEOE,52.0
230902,2UIXD,86.0
230902,2MCSA,86.0
230902,2ENGL,33.0
292639,2AWSP,85.0
292639,2BABA,70.0
292639,2DTTL,47.0
292639,2PMGT,80.0
292639,2COOR,69.0
292639,2DSTM,57.0
292639,2DVST,67.0
292639,2JAVA,69.0
292639,2CCPP,69.0
292639,2PHPD,62.0
292639,2SEOE,59.0
292639,2UIXD,71.0
292639,2MCSA,45.0
292639,2ENGL,75.0
769509,2AWSP,60.0
769509,2BABA,57.0
769509,2DTTL,76.0
769509,2PMGT,48.0
769509,2COOR,58.0
769509,2DSTM,70.0
769509,2DVST,80.0
769509,2JAVA,74.0
769509,2CCPP,81.0
769509,2PHPD,57.0
769509,2SEOE,47.0
769509,2UIXD,53.0
769509,2MCSA,67.0
769509,2ENGL,57.0
285369,2AWSP,46.0
285369,2BABA,64.0
285369,2DTTL,55.0
285369,2PMGT,44.0
285369,2COOR,53.0
285369,2DSTM,75.0
285369,2DVST,56.0
285369,2JAVA,34.0
285369,2CCPP,72.0
285369,2PHPD,52.0
285369,2SEOE,66.0
285369,2UIXD,42.0
285369,2MCSA,69.0
285369,2ENGL,56.0
239163,2AWSP,60.0
239163,2BABA,72.0
239163,2DTTL,53.0
239163,2PMGT,60.0
239163,2COOR,43.0
239163,2DSTM,61.0
239163,2DVST,86.0
239163,2JAVA,63.0
239163,2CCPP,42.0
239163,2PHPD,29.0
239163,2SEOE,41.0
239163,2UIXD,80.0
239163,2MCSA,73.0
239163,2ENGL,75.0
948543,2AWSP,81.0
948543,2BABA,49.0
948543,2DTTL,76.0
948543,2PMGT,64.0
948543,2COOR,56.0
948543,2DSTM,67.0
948543,2DVST,59.0
948543,2JAVA,55.0
948543,2CCPP,67.0
948543,2PHPD,34.0
948543,2SEOE,69.0
948543,2UIXD,51.0
948543,2MCSA,39.0
948543,2ENGL,49.0
333296,2AWSP,43.0
333296,2BABA,45.0
333296,2DTTL,34.0
333296,2PMGT,59.0
333296,2COOR,99.0
333296,2DSTM,27.0
333296,2DVST,29.0
333296,2JAVA,90.0
333296,2CCPP,58.0
333296,2PHPD,49.0
333296,2SEOE,57.0
333296,2UIXD,41.0
333296,2MCSA,74.0
333296,2ENGL,69.0
586780,2AWSP,71.0
586780,2BABA,41.0
586780,2DTTL,68.0
586780,2PMGT,97.0
586780,2COOR,66.0
586780,2DSTM,38.0
586780,2DVST,54.0
586780,2JAVA,55.0
586780,2CCPP,82.0
586780,2PHPD,67.0
586780,2SEOE,53.0
586780,2UIXD,59.0
586780,2MCSA,63.0
586780,2ENGL,49.0
910333,2AWSP,51.0
910333,2BABA,62.0
910333,2DTTL,70.0
910333,2PMGT,60.0
910333,2COOR,81.0
910333,2DSTM,50.0
910333,2DVST,41.0
910333,2JAVA,58.0
910333,2CCPP,38.0
910333,2PHPD,62.0
910333,2SEOE,53.0
910333,2UIXD,71.0
910333,2MCSA,60.0
910333,2ENGL,37.0
787399,2AWSP,48.0
787399,2BABA,75.0
787399,2DTTL,82.0
787399,2PMGT,69.0
787399,2COOR,41.0
787399,2DSTM,48.0
787399,2DVST,68.0
787399,2JAVA,77.0
787399,2CCPP,59.0
787399,2PHPD,50.0
787399,2SEOE,98.0
787399,2UIXD,74.0
787399,2MCSA,24.0
787399,2ENGL,43.0
542785,2AWSP,38.0
542785,2BABA,54.0
542785,2DTTL,69.0
542785,2PMGT,65.0
542785,2COOR,66.0
542785,2DSTM,63.0
542785,2DVST,63.0
542785,2JAVA,65.0
542785,2CCPP,55.0
542785,2PHPD,63.0
542785,2SEOE,38.0
542785,2UIXD,44.0
542785,2MCSA,78.0
542785,2ENGL,89.0
392534,2AWSP,72.0
392534,2BABA,50.0
392534,2DTTL,75.0
392534,2PMGT,68.0
392534,2COOR,64.0
392534,2DSTM,66.0
392534,2DVST,56.0
392534,2JAVA,73.0
392534,2CCPP,61.0
392534,2PHPD,69.0
392534,2SEOE,81.0
392534,2UIXD,74.0
392534,2MCSA,68.0
392534,2ENGL,42.0
983922,2AWSP,76.0
983922,2BABA,72.0
983922,2DTTL,63.0
983922,2PMGT,80.0
983922,2COOR,61.0
983922,2DSTM,71.0
983922,2DVST,49.0
983922,2JAVA,48.0
983922,2CCPP,62.0
983922,2PHPD,57.0
983922,2SEOE,81.0
983922,2UIXD,52.0
983922,2MCSA,53.0
983922,2ENGL,69.0
880396,2AWSP,58.0
880396,2BABA,62.0
880396,2DTTL,37.0
880396,2PMGT,71.0
880396,2COOR,56.0
880396,2DSTM,70.0
880396,2DVST,47.0
880396,2JAVA,58.0
880396,2CCPP,58.0
880396,2PHPD,77.0
880396,2SEOE,55.0
880396,2UIXD,52.0
880396,2MCSA,55.0
880396,2ENGL,80.0
388732,2AWSP,55.0
388732,2BABA,48.0
388732,2DTTL,59.0
388732,2PMGT,59.0
388732,2COOR,51.0
388732,2DSTM,65.0
388732,2DVST,57.0
388732,2JAVA,56.0
388732,2CCPP,44.0
388732,2PHPD,68.0
388732,2SEOE,74.0
388732,2UIXD,58.0
388732,2MCSA,70.0
388732,2ENGL,84.0
175537,2AWSP,57.0
175537,2BABA,59.0
175537,2DTTL,68.0
175537,2PMGT,22.0
175537,2COOR,85.0
175537,2DSTM,75.0
175537,2DVST,69.0
175537,2JAVA,54.0
175537,2CCPP,46.0
175537,2PHPD,44.0
175537,2SEOE,57.0
175537,2UIXD,66.0
175537,2MCSA,59.0
175537,2ENGL,45.0
192669,2AWSP,70.0
192669,2BABA,61.0
192669,2DTTL,71.0
192669,2PMGT,67.0
192669,2COOR,53.0
192669,2DSTM,79.0
192669,2DVST,61.0
192669,2JAVA,60.0
192669,2CCPP,40.0
192669,2PHPD,62.0
192669,2SEOE,62.0
192669,2UIXD,71.0
192669,2MCSA,67.0
192669,2ENGL,54.0
440465,2AWSP,58.0
440465,2BABA,67.0
440465,2DTTL,63.0
440465,2PMGT,37.0
440465,2COOR,74.0
440465,2DSTM,70.0
440465,2DVST,71.0
440465,2JAVA,58.0
440465,2CCPP,74.0
440465,2PHPD,47.0
440465,2SEOE,66.0
440465,2UIXD,79.0
440465,2MCSA,71.0
440465,2ENGL,62.0
882655,2AWSP,69.0
882655,2BABA,53.0
882655,2DTTL,49.0
882655,2PMGT,66.0
882655,2COOR,56.0
882655,2DSTM,53.0
882655,2DVST,83.0
882655,2JAVA,35.0
882655,2CCPP,46.0
882655,2PHPD,61.0
882655,2SEOE,78.0
882655,2UIXD,79.0
882655,2MCSA,53.0
882655,2ENGL,67.0
795691,2AWSP,71.0
795691,2BABA,62.0
795691,2DTTL,36.0
795691,2PMGT,43.0
795691,2COOR,54.0
795691,2DSTM,73.0
795691,2DVST,45.0
795691,2JAVA,53.0
795691,2CCPP,49.0
795691,2PHPD,47.0
795691,2SEOE,42.0
795691,2UIXD,71.0
795691,2MCSA,53.0
795691,2ENGL,53.0
837056,2AWSP,39.0
837056,2BABA,66.0
837056,2DTTL,47.0
837056,2PMGT,62.0
837056,2COOR,77.0
837056,2DSTM,50.0
837056,2DVST,55.0
837056,2JAVA,68.0
837056,2CCPP,32.0
837056,2PHPD,59.0
837056,2SEOE,62.0
837056,2UIXD,22.0
837056,2MCSA,64.0
837056,2ENGL,63.0
932237,2AWSP,39.0
932237,2BABA,63.0
932237,2DTTL,58.0
932237,2PMGT,61.0
932237,2COOR,50.0
932237,2DSTM,58.0
932237,2DVST,95.0
932237,2JAVA,58.0
932237,2CCPP,63.0
932237,2PHPD,61.0
932237,2SEOE,57.0
932237,2UIXD,68.0
932237,2MCSA,30.0
932237,2ENGL,39.0
367468,2AWSP,48.0
367468,2BABA,82.0
367468,2DTTL,50.0
367468,2PMGT,60.0
367468,2COOR,47.0
367468,2DSTM,84.0
367468,2DVST,42.0
367468,2JAVA,37.0
367468,2CCPP,72.0
367468,2PHPD,57.0
367468,2SEOE,54.0
367468,2UIXD,57.0
367468,2MCSA,52.0
367468,2ENGL,73.0
479640,2AWSP,75.0
479640,2BABA,68.0
479640,2DTTL,43.0
479640,2PMGT,61.0
479640,2COOR,75.0
479640,2DSTM,50.0
479640,2DVST,66.0
479640,2JAVA,40.0
479640,2CCPP,80.0
479640,2PHPD,52.0
479640,2SEOE,77.0
479640,2UIXD,77.0
479640,2MCSA,44.0
479640,2ENGL,38.0
324992,2AWSP,50.0
324992,2BABA,52.0
324992,2DTTL,68.0
324992,2PMGT,58.0
324992,2COOR,56.0
324992,2DSTM,36.0
324992,2DVST,67.0
324992,2JAVA,66.0
324992,2CCPP,50.0
324992,2PHPD,56.0
324992,2SEOE,61.0
324992,2UIXD,41.0
324992,2MCSA,71.0
324992,2ENGL,29.0
685087,2AWSP,62.0
685087,2BABA,40.0
685087,2DTTL,33.0
685087,2PMGT,68.0
685087,2COOR,76.0
685087,2DSTM,45.0
685087,2DVST,48.0
685087,2JAVA,38.0
685087,2CCPP,55.0
685087,2PHPD,64.0
685087,2SEOE,94.0
685087,2UIXD,62.0
685087,2MCSA,52.0
685087,2ENGL,71.0
937743,2AWSP,68.0
937743,2BABA,76.0
937743,2DTTL,66.0
937743,2PMGT,59.0
937743,2COOR,74.0
937743,2DSTM,74.0
937743,2DVST,49.0
937743,2JAVA,44.0
937743,2CCPP,61.0
937743,2PHPD,35.0
937743,2SEOE,72.0
937743,2UIXD,48.0
937743,2MCSA,72.0
937743,2ENGL,60.0
210400,2AWSP,41.0
210400,2BABA,52.0
210400,2DTTL,66.0
210400,2PMGT,69.0
210400,2COOR,73.0
210400,2DSTM,46.0
210400,2DVST,75.0
210400,2JAVA,80.0
210400,2CCPP,90.0
210400,2PHPD,43.0
210400,2SEOE,83.0
210400,2UIXD,13.0
210400,2MCSA,39.0
210400,2ENGL,49.0
275844,2AWSP,62.0
275844,2BABA,82.0
275844,2DTTL,51.0
275844,2PMGT,60.0
275844,2COOR,76.0
275844,2DSTM,60.0
275844,2DVST,68.0
275844,2JAVA,64.0
275844,2CCPP,43.0
275844,2PHPD,28.0
275844,2SEOE,35.0
275844,2UIXD,61.0
275844,2MCSA,48.0
275844,2ENGL,32.0
113731,2AWSP,56.0
113731,2BABA,74.0
113731,2DTTL,27.0
113731,2PMGT,70.0
113731,2COOR,66.0
113731,2DSTM,57.0
113731,2DVST,49.0
113731,2JAVA,79.0
113731,2CCPP,63.0
113731,2PHPD,43.0
113731,2SEOE,35.0
113731,2UIXD,51.0
113731,2MCSA,57.0
113731,2ENGL,52.0
705168,2AWSP,81.0
705168,2BABA,70.0
705168,2DTTL,39.0
705168,2PMGT,51.0
705168,2COOR,81.0
705168,2DSTM,50.0
705168,2DVST,66.0
705168,2JAVA,39.0
705168,2CCPP,61.0
705168,2PHPD,41.0
705168,2SEOE,49.0
705168,2UIXD,30.0
705168,2MCSA,74.0
705168,2ENGL,49.0
487082,2AWSP,92.0
487082,2BABA,74.0
487082,2DTTL,88.0
487082,2PMGT,76.0
487082,2COOR,36.0
487082,2DSTM,51.0
487082,2DVST,74.0
487082,2JAVA,36.0
487082,2CCPP,65.0
487082,2PHPD,62.0
487082,2SEOE,48.0
487082,2UIXD,40.0
487082,2MCSA,43.0
487082,2ENGL,83.0
661126,2AWSP,72.0
661126,2BABA,75.0
661126,2DTTL,59.0
661126,2PMGT,69.0
661126,2COOR,59.0
661126,2DSTM,77.0
661126,2DVST,50.0
661126,2JAVA,59.0
661126,2CCPP,39.0
661126,2PHPD,47.0
661126,2SEOE,77.0
661126,2UIXD,55.0
661126,2MCSA,38.0
661126,2ENGL,42.0
285775,2AWSP,56.0
285775,2BABA,49.0
285775,2DTTL,62.0
285775,2PMGT,41.0
285775,2COOR,76.0
285775,2DSTM,73.0
285775,2DVST,58.0
285775,2JAVA,43.0
285775,2CCPP,69.0
285775,2PHPD,82.0
285775,2SEOE,73.0
285775,2UIXD,34.0
285775,2MCSA,71.0
285775,2ENGL,78.0
986225,2AWSP,62.0
986225,2BABA,29.0
986225,2DTTL,47.0
986225,2PMGT,46.0
986225,2COOR,65.0
986225,2DSTM,52.0
986225,2DVST,68.0
986225,2JAVA,48.0
986225,2CCPP,62.0
986225,2PHPD,52.0
986225,2SEOE,74.0
986225,2UIXD,67.0
986225,2MCSA,55.0
986225,2ENGL,54.0
837493,2AWSP,43.0
837493,2BABA,85.0
837493,2DTTL,50.0
837493,2PMGT,32.0
837493,2COOR,80.0
837493,2DSTM,56.0
837493,2DVST,56.0
837493,2JAVA,41.0
837493,2CCPP,45.0
837493,2PHPD,74.0
837493,2SEOE,61.0
837493,2UIXD,66.0
837493,2MCSA,68.0
837493,2ENGL,84.0
609634,2AWSP,65.0
609634,2BABA,85.0
609634,2DTTL,61.0
609634,2PMGT,82.0
609634,2COOR,65.0
609634,2DSTM,57.0
609634,2DVST,70.0
609634,2JAVA,45.0
609634,2CCPP,59.0
609634,2PHPD,62.0
609634,2SEOE,55.0
609634,2UIXD,90.0
609634,2MCSA,33.0
609634,2ENGL,68.0
976520,2AWSP,47.0
976520,2BABA,67.0
976520,2DTTL,46.0
976520,2PMGT,64.0
976520,2COOR,51.0
976520,2DSTM,49.0
976520,2DVST,39.0
976520,2JAVA,95.0
976520,2CCPP,69.0
976520,2PHPD,45.0
976520,2SEOE,47.0
976520,2UIXD,64.0
976520,2MCSA,80.0
976520,2ENGL,94.0
629143,2AWSP,53.0
629143,2BABA,58.0
629143,2DTTL,90.0
629143,2PMGT,53.0
629143,2COOR,16.0
629143,2DSTM,51.0
629143,2DVST,84.0
629143,2JAVA,63.0
629143,2CCPP,68.0
629143,2PHPD,34.0
629143,2SEOE,93.0
629143,2UIXD,76.0
629143,2MCSA,49.0
629143,2ENGL,64.0
133177,2AWSP,65.0
133177,2BABA,59.0
133177,2DTTL,82.0
133177,2PMGT,93.0
133177,2COOR,83.0
133177,2DSTM,67.0
133177,2DVST,64.0
133177,2JAVA,38.0
133177,2CCPP,81.0
133177,2PHPD,58.0
133177,2SEOE,35.0
133177,2UIXD,56.0
133177,2MCSA,74.0
133177,2ENGL,34.0
158194,2AWSP,53.0
158194,2BABA,61.0
158194,2DTTL,82.0
158194,2PMGT,57.0
158194,2COOR,79.0
158194,2DSTM,68.0
158194,2DVST,33.0
158194,2JAVA,62.0
158194,2CCPP,87.0
158194,2PHPD,41.0
158194,2SEOE,54.0
158194,2UIXD,54.0
158194,2MCSA,49.0
158194,2ENGL,53.0
481855,2AWSP,34.0
481855,2BABA,49.0
481855,2DTTL,51.0
481855,2PMGT,74.0
481855,2COOR,43.0
481855,2DSTM,39.0
481855,2DVST,68.0
481855,2JAVA,73.0
481855,2CCPP,58.0
481855,2PHPD,42.0
481855,2SEOE,65.0
481855,2UIXD,37.0
481855,2MCSA,70.0
481855,2ENGL,56.0
126001,2AWSP,52.0
126001,2BABA,59.0
126001,2DTTL,33.0
126001,2PMGT,44.0
126001,2COOR,51.0
126001,2DSTM,63.0
126001,2DVST,69.0
126001,2JAVA,77.0
126001,2CCPP,30.0
126001,2PHPD,77.0
126001,2SEOE,48.0
126001,2UIXD,54.0
126001,2MCSA,59.0
126001,2ENGL,38.0
919538,2AWSP,60.0
919538,2BABA,45.0
919538,2DTTL,61.0
919538,2PMGT,62.0
919538,2COOR,40.0
919538,2DSTM,69.0
919538,2DVST,56.0
919538,2JAVA,54.0
919538,2CCPP,76.0
919538,2PHPD,68.0
919538,2SEOE,86.0
919538,2UIXD,43.0
919538,2MCSA,53.0
919538,2ENGL,82.0
184430,2AWSP,47.0
184430,2BABA,73.0
184430,2DTTL,85.0
184430,2PMGT,34.0
184430,2COOR,38.0
184430,2DSTM,85.0
184430,2DVST,48.0
184430,2JAVA,17.0
184430,2CCPP,68.0
184430,2PHPD,73.0
184430,2SEOE,56.0
184430,2UIXD,45.0
184430,2MCSA,56.0
184430,2ENGL,72.0
776592,2AWSP,56.0
776592,2BABA,42.0
776592,2DTTL,75.0
776592,2PMGT,56.0
776592,2COOR,39.0
776592,2DSTM,66.0
776592,2DVST,44.0
776592,2JAVA,81.0
776592,2CCPP,93.0
776592,2PHPD,69.0
776592,2SEOE,65.0
776592,2UIXD,95.0
776592,2MCSA,47.0
776592,2ENGL,51.0
182928,2AWSP,55.0
182928,2BABA,62.0
182928,2DTTL,81.0
182928,2PMGT,55.0
182928,2COOR,84.0
182928,2DSTM,44.0
182928,2DVST,58.0
182928,2JAVA,46.0
182928,2CCPP,34.0
182928,2PHPD,46.0
182928,2SEOE,75.0
182928,2UIXD,52.0
182928,2MCSA,48.0
182928,2ENGL,66.0
109994,2AWSP,65.0
109994,2BABA,78.0
109994,2DTTL,61.0
109994,2PMGT,77.0
109994,2COOR,80.0
109994,2DSTM,85.0
109994,2DVST,84.0
109994,2JAVA,31.0
109994,2CCPP,56.0
109994,2PHPD,26.0
109994,2SEOE,60.0
109994,2UIXD,70.0
109994,2MCSA,56.0
109994,2ENGL,69.0
754877,2AWSP,70.0
754877,2BABA,47.0
754877,2DTTL,58.0
754877,2PMGT,55.0
754877,2COOR,65.0
754877,2DSTM,82.0
754877,2DVST,55.0
754877,2JAVA,76.0
754877,2CCPP,85.0
754877,2PHPD,81.0
754877,2SEOE,65.0
754877,2UIXD,46.0
754877,2MCSA,51.0
754877,2ENGL,82.0
570377,2AWSP,72.0
570377,2BABA,65.0
570377,2DTTL,83.0
570377,2PMGT,95.0
570377,2COOR,72.0
570377,2DSTM,64.0
570377,2DVST,40.0
570377,2JAVA,65.0
570377,2CCPP,29.0
570377,2PHPD,45.0
570377,2SEOE,54.0
570377,2UIXD,80.0
570377,2MCSA,64.0
570377,2ENGL,46.0
951454,2AWSP,64.0
951454,2BABA,39.0
951454,2DTTL,34.0
951454,2PMGT,47.0
951454,2COOR,74.0
951454,2DSTM,60.0
951454,2DVST,70.0
951454,2JAVA,61.0
951454,2CCPP,88.0
951454,2PHPD,47.0
951454,2SEOE,43.0
951454,2UIXD,40.0
951454,2MCSA,55.0
951454,2ENGL,63.0
601529,2AWSP,50.0
601529,2BABA,47.0
601529,2DTTL,49.0
601529,2PMGT,83.0
601529,2COOR,63.0
601529,2DSTM,55.0
601529,2DVST,58.0
601529,2JAVA,71.0
601529,2CCPP,50.0
601529,2PHPD,67.0
601529,2SEOE,76.0
601529,2UIXD,50.0
601529,2MCSA,48.0
601529,2ENGL,79.0
387183,2AWSP,68.0
387183,2BABA,43.0
387183,2DTTL,31.0
387183,2PMGT,58.0
387183,2COOR,55.0
387183,2DSTM,57.0
387183,2DVST,83.0
387183,2JAVA,55.0
387183,2CCPP,76.0
387183,2PHPD,50.0
387183,2SEOE,62.0
387183,2UIXD,75.0
387183,2MCSA,40.0
387183,2ENGL,47.0
681942,2AWSP,55.0
681942,2BABA,77.0
681942,2DTTL,72.0
681942,2PMGT,55.0
681942,2COOR,48.0
681942,2DSTM,51.0
681942,2DVST,59.0
681942,2JAVA,38.0
681942,2CCPP,71.0
681942,2PHPD,63.0
681942,2SEOE,78.0
681942,2UIXD,44.0
681942,2MCSA,90.0
681942,2ENGL,38.0
517384,2AWSP,58.0
517384,2BABA,50.0
517384,2DTTL,72.0
517384,2PMGT,66.0
517384,2COOR,50.0
517384,2DSTM,76.0
517384,2DVST,48.0
517384,2JAVA,68.0
517384,2CCPP,66.0
517384,2PHPD,86.0
517384,2SEOE,71.0
517384,2UIXD,64.0
517384,2MCSA,77.0
517384,2ENGL,81.0
362553,2AWSP,46.0
362553,2BABA,61.0
362553,2DTTL,44.0
362553,2PMGT,38.0
362553,2COOR,68.0
362553,2DSTM,52.0
362553,2DVST,47.0
362553,2JAVA,86.0
362553,2CCPP,48.0
362553,2PHPD,52.0
362553,2SEOE,49.0
362553,2UIXD,75.0
362553,2MCSA,71.0
362553,2ENGL,60.0
821023,2AWSP,64.0
821023,2BABA,31.0
821023,2DTTL,48.0
821023,2PMGT,100.0
821023,2COOR,38.0
821023,2DSTM,43.0
821023,2DVST,57.0
821023,2JAVA,57.0
821023,2CCPP,62.0
821023,2PHPD,50.0
821023,2SEOE,49.0
821023,2UIXD,86.0
821023,2MCSA,85.0
821023,2ENGL,33.0
652157,2AWSP,66.0
652157,2BABA,57.0
652157,2DTTL,64.0
652157,2PMGT,74.0
652157,2COOR,50.0
652157,2DSTM,44.0
652157,2DVST,28.0
652157,2JAVA,34.0
652157,2CCPP,83.0
652157,2PHPD,65.0
652157,2SEOE,64.0
652157,2UIXD,33.0
652157,2MCSA,75.0
652157,2ENGL,44.0
477315,2AWSP,57.0
477315,2BABA,77.0
477315,2DTTL,68.0
477315,2PMGT,43.0
477315,2COOR,44.0
477315,2DSTM,64.0
477315,2DVST,68.0
477315,2JAVA,74.0
477315,2CCPP,47.0
477315,2PHPD,36.0
477315,2SEOE,43.0
477315,2UIXD,73.0
477315,2MCSA,64.0
477315,2ENGL,38.0
441502,2AWSP,35.0
441502,2BABA,47.0
441502,2DTTL,58.0
441502,2PMGT,66.0
441502,2COOR,66.0
441502,2DSTM,55.0
441502,2DVST,39.0
441502,2JAVA,82.0
441502,2CCPP,73.0
441502,2PHPD,51.0
441502,2SEOE,79.0
441502,2UIXD,66.0
441502,2MCSA,77.0
441502,2ENGL,75.0
363922,2AWSP,51.0
363922,2BABA,74.0
363922,2DTTL,55.0
363922,2PMGT,79.0
363922,2COOR,72.0
363922,2DSTM,31.0
363922,2DVST,64.0
363922,2JAVA,66.0
363922,2CCPP,30.0
363922,2PHPD,69.0
363922,2SEOE,50.0
363922,2UIXD,61.0
363922,2MCSA,23.0
363922,2ENGL,44.0
817453,2AWSP,63.0
817453,2BABA,54.0
817453,2DTTL,67.0
817453,2PMGT,82.0
817453,2COOR,80.0
817453,2DSTM,51.0
817453,2DVST,52.0
817453,2JAVA,58.0
817453,2CCPP,53.0
817453,2PHPD,63.0
817453,2SEOE,41.0
817453,2UIXD,56.0
817453,2MCSA,57.0
817453,2ENGL,44.0
476957,2AWSP,84.0
476957,2BABA,51.0
476957,2DTTL,64.0
476957,2PMGT,45.0
476957,2COOR,50.0
476957,2DSTM,67.0
476957,2DVST,56.0
476957,2JAVA,68.0
476957,2CCPP,68.0
476957,2PHPD,45.0
476957,2SEOE,65.0
476957,2UIXD,52.0
476957,2MCSA,54.0
476957,2ENGL,59.0
875937,2AWSP,46.0
875937,2BABA,87.0
875937,2DTTL,50.0
875937,2PMGT,55.0
875937,2COOR,29.0
875937,2DSTM,41.0
875937,2DVST,66.0
875937,2JAVA,59.0
875937,2CCPP,60.0
875937,2PHPD,75.0
875937,2SEOE,63.0
875937,2UIXD,53.0
875937,2MCSA,66.0
875937,2ENGL,66.0
591938,2AWSP,60.0
591938,2BABA,62.0
591938,2DTTL,78.0
591938,2PMGT,54.0
591938,2COOR,27.0
591938,2DSTM,52.0
591938,2DVST,59.0
591938,2JAVA,64.0
591938,2CCPP,51.0
591938,2PHPD,91.0
591938,2SEOE,64.0
591938,2UIXD,56.0
591938,2MCSA,98.0
591938,2ENGL,47.0
321854,2AWSP,27.0
321854,2BABA,45.0
321854,2DTTL,74.0
321854,2PMGT,69.0
321854,2COOR,75.0
321854,2DSTM,52.0
321854,2DVST,23.0
321854,2JAVA,45.0
321854,2CCPP,75.0
321854,2PHPD,52.0
321854,2SEOE,98.0
321854,2UIXD,76.0
321854,2MCSA,67.0
321854,2ENGL,51.0
887185,2AWSP,66.0
887185,2BABA,45.0
887185,2DTTL,64.0
887185,2PMGT,69.0
887185,2COOR,62.0
887185,2DSTM,70.0
887185,2DVST,35.0
887185,2JAVA,75.0
887185,2CCPP,50.0
887185,2PHPD,67.0
887185,2SEOE,66.0
887185,2UIXD,85.0
